schid,schname,keyword,keynum,monthorweek,index
7,youngstown state university,youngstown state,4,2015-11-08 - 2015-11-14,37
7,youngstown state university,youngstown state,4,2015-11-15 - 2015-11-21,39
7,youngstown state university,youngstown state,4,2015-11-22 - 2015-11-28,46
7,youngstown state university,youngstown state,4,2015-11-29 - 2015-12-05,23
7,youngstown state university,youngstown state,4,2015-12-06 - 2015-12-12,21
7,youngstown state university,youngstown state,4,2015-12-13 - 2015-12-19,18
7,youngstown state university,youngstown state,4,2015-12-20 - 2015-12-26,16
7,youngstown state university,youngstown state,4,2015-12-27 - 2016-01-02,18
7,youngstown state university,youngstown state,4,2016-01-03 - 2016-01-09,22
7,youngstown state university,youngstown state,4,2016-01-10 - 2016-01-16,18
7,youngstown state university,youngstown state,4,2016-01-17 - 2016-01-23,19
7,youngstown state university,youngstown state,4,2016-01-24 - 2016-01-30,20
7,youngstown state university,youngstown state,4,2016-01-31 - 2016-02-06,21
7,youngstown state university,youngstown state,4,2016-02-07 - 2016-02-13,17
7,youngstown state university,youngstown state,4,2016-02-14 - 2016-02-20,18
7,youngstown state university,youngstown state,4,2016-02-21 - 2016-02-27,18
7,youngstown state university,youngstown state,4,2016-02-28 - 2016-03-05,16
7,youngstown state university,youngstown state,4,2016-03-06 - 2016-03-12,14
7,youngstown state university,youngstown state,4,2016-03-13 - 2016-03-19,16
7,youngstown state university,youngstown state,4,2016-03-20 - 2016-03-26,12
8,youngstown state university,ysu,5,2013-03-31 - 2013-04-06,57
8,youngstown state university,ysu,5,2013-04-07 - 2013-04-13,60
8,youngstown state university,ysu,5,2013-04-14 - 2013-04-20,60
8,youngstown state university,ysu,5,2013-04-21 - 2013-04-27,53
8,youngstown state university,ysu,5,2013-04-28 - 2013-05-04,54
8,youngstown state university,ysu,5,2013-05-05 - 2013-05-11,57
8,youngstown state university,ysu,5,2013-05-12 - 2013-05-18,49
8,youngstown state university,ysu,5,2013-05-19 - 2013-05-25,37
8,youngstown state university,ysu,5,2013-05-26 - 2013-06-01,34
8,youngstown state university,ysu,5,2013-06-02 - 2013-06-08,35
8,youngstown state university,ysu,5,2013-06-09 - 2013-06-15,34
8,youngstown state university,ysu,5,2013-06-16 - 2013-06-22,34
8,youngstown state university,ysu,5,2013-06-23 - 2013-06-29,37
8,youngstown state university,ysu,5,2013-06-30 - 2013-07-06,37
8,youngstown state university,ysu,5,2013-07-07 - 2013-07-13,39
8,youngstown state university,ysu,5,2013-07-14 - 2013-07-20,38
8,youngstown state university,ysu,5,2013-07-21 - 2013-07-27,41
8,youngstown state university,ysu,5,2013-07-28 - 2013-08-03,47
8,youngstown state university,ysu,5,2013-08-04 - 2013-08-10,49
8,youngstown state university,ysu,5,2013-08-11 - 2013-08-17,65
8,youngstown state university,ysu,5,2013-08-18 - 2013-08-24,90
8,youngstown state university,ysu,5,2013-08-25 - 2013-08-31,88
8,youngstown state university,ysu,5,2013-09-01 - 2013-09-07,68
8,youngstown state university,ysu,5,2013-09-08 - 2013-09-14,71
8,youngstown state university,ysu,5,2013-09-15 - 2013-09-21,67
8,youngstown state university,ysu,5,2013-09-22 - 2013-09-28,60
8,youngstown state university,ysu,5,2013-09-29 - 2013-10-05,60
8,youngstown state university,ysu,5,2013-10-06 - 2013-10-12,69
8,youngstown state university,ysu,5,2013-10-13 - 2013-10-19,67
8,youngstown state university,ysu,5,2013-10-20 - 2013-10-26,61
8,youngstown state university,ysu,5,2013-10-27 - 2013-11-02,60
8,youngstown state university,ysu,5,2013-11-03 - 2013-11-09,64
8,youngstown state university,ysu,5,2013-11-10 - 2013-11-16,72
8,youngstown state university,ysu,5,2013-11-17 - 2013-11-23,67
8,youngstown state university,ysu,5,2013-11-24 - 2013-11-30,46
8,youngstown state university,ysu,5,2013-12-01 - 2013-12-07,56
8,youngstown state university,ysu,5,2013-12-08 - 2013-12-14,53
8,youngstown state university,ysu,5,2013-12-15 - 2013-12-21,47
8,youngstown state university,ysu,5,2013-12-22 - 2013-12-28,26
8,youngstown state university,ysu,5,2013-12-29 - 2014-01-04,37
8,youngstown state university,ysu,5,2014-01-05 - 2014-01-11,47
8,youngstown state university,ysu,5,2014-01-12 - 2014-01-18,78
8,youngstown state university,ysu,5,2014-01-19 - 2014-01-25,61
8,youngstown state university,ysu,5,2014-01-26 - 2014-02-01,65
8,youngstown state university,ysu,5,2014-02-02 - 2014-02-08,59
8,youngstown state university,ysu,5,2014-02-09 - 2014-02-15,56
8,youngstown state university,ysu,5,2014-02-16 - 2014-02-22,65
8,youngstown state university,ysu,5,2014-02-23 - 2014-03-01,56
8,youngstown state university,ysu,5,2014-03-02 - 2014-03-08,59
8,youngstown state university,ysu,5,2014-03-09 - 2014-03-15,40
8,youngstown state university,ysu,5,2014-03-16 - 2014-03-22,56
8,youngstown state university,ysu,5,2014-03-23 - 2014-03-29,56
8,youngstown state university,ysu,5,2014-03-30 - 2014-04-05,58
8,youngstown state university,ysu,5,2014-04-06 - 2014-04-12,61
8,youngstown state university,ysu,5,2014-04-13 - 2014-04-19,54
8,youngstown state university,ysu,5,2014-04-20 - 2014-04-26,58
8,youngstown state university,ysu,5,2014-04-27 - 2014-05-03,55
8,youngstown state university,ysu,5,2014-05-04 - 2014-05-10,68
8,youngstown state university,ysu,5,2014-05-11 - 2014-05-17,50
8,youngstown state university,ysu,5,2014-05-18 - 2014-05-24,36
8,youngstown state university,ysu,5,2014-05-25 - 2014-05-31,38
8,youngstown state university,ysu,5,2014-06-01 - 2014-06-07,39
8,youngstown state university,ysu,5,2014-06-08 - 2014-06-14,32
8,youngstown state university,ysu,5,2014-06-15 - 2014-06-21,35
8,youngstown state university,ysu,5,2014-06-22 - 2014-06-28,32
8,youngstown state university,ysu,5,2014-06-29 - 2014-07-05,31
8,youngstown state university,ysu,5,2014-07-06 - 2014-07-12,38
8,youngstown state university,ysu,5,2014-07-13 - 2014-07-19,34
8,youngstown state university,ysu,5,2014-07-20 - 2014-07-26,40
8,youngstown state university,ysu,5,2014-07-27 - 2014-08-02,38
8,youngstown state university,ysu,5,2014-08-03 - 2014-08-09,44
8,youngstown state university,ysu,5,2014-08-10 - 2014-08-16,54
8,youngstown state university,ysu,5,2014-08-17 - 2014-08-23,77
8,youngstown state university,ysu,5,2014-08-24 - 2014-08-30,76
8,youngstown state university,ysu,5,2014-08-31 - 2014-09-06,70
8,youngstown state university,ysu,5,2014-09-07 - 2014-09-13,67
8,youngstown state university,ysu,5,2014-09-14 - 2014-09-20,65
8,youngstown state university,ysu,5,2014-09-21 - 2014-09-27,64
8,youngstown state university,ysu,5,2014-09-28 - 2014-10-04,61
8,youngstown state university,ysu,5,2014-10-05 - 2014-10-11,60
8,youngstown state university,ysu,5,2014-10-12 - 2014-10-18,70
8,youngstown state university,ysu,5,2014-10-19 - 2014-10-25,62
8,youngstown state university,ysu,5,2014-10-26 - 2014-11-01,65
8,youngstown state university,ysu,5,2014-11-02 - 2014-11-08,65
8,youngstown state university,ysu,5,2014-11-09 - 2014-11-15,70
8,youngstown state university,ysu,5,2014-11-16 - 2014-11-22,68
8,youngstown state university,ysu,5,2014-11-23 - 2014-11-29,52
8,youngstown state university,ysu,5,2014-11-30 - 2014-12-06,58
8,youngstown state university,ysu,5,2014-12-07 - 2014-12-13,63
8,youngstown state university,ysu,5,2014-12-14 - 2014-12-20,60
8,youngstown state university,ysu,5,2014-12-21 - 2014-12-27,29
8,youngstown state university,ysu,5,2014-12-28 - 2015-01-03,37
8,youngstown state university,ysu,5,2015-01-04 - 2015-01-10,57
8,youngstown state university,ysu,5,2015-01-11 - 2015-01-17,72
8,youngstown state university,ysu,5,2015-01-18 - 2015-01-24,58
8,youngstown state university,ysu,5,2015-01-25 - 2015-01-31,60
8,youngstown state university,ysu,5,2015-02-01 - 2015-02-07,64
8,youngstown state university,ysu,5,2015-02-08 - 2015-02-14,56
8,youngstown state university,ysu,5,2015-02-15 - 2015-02-21,58
8,youngstown state university,ysu,5,2015-02-22 - 2015-02-28,54
8,youngstown state university,ysu,5,2015-03-01 - 2015-03-07,53
8,youngstown state university,ysu,5,2015-03-08 - 2015-03-14,43
8,youngstown state university,ysu,5,2015-03-15 - 2015-03-21,53
8,youngstown state university,ysu,5,2015-03-22 - 2015-03-28,56
8,youngstown state university,ysu,5,2015-03-29 - 2015-04-04,56
8,youngstown state university,ysu,5,2015-04-05 - 2015-04-11,52
8,youngstown state university,ysu,5,2015-04-12 - 2015-04-18,63
8,youngstown state university,ysu,5,2015-04-19 - 2015-04-25,62
8,youngstown state university,ysu,5,2015-04-26 - 2015-05-02,61
8,youngstown state university,ysu,5,2015-05-03 - 2015-05-09,59
8,youngstown state university,ysu,5,2015-05-10 - 2015-05-16,48
8,youngstown state university,ysu,5,2015-05-17 - 2015-05-23,40
8,youngstown state university,ysu,5,2015-05-24 - 2015-05-30,38
8,youngstown state university,ysu,5,2015-05-31 - 2015-06-06,33
8,youngstown state university,ysu,5,2015-06-07 - 2015-06-13,29
8,youngstown state university,ysu,5,2015-06-14 - 2015-06-20,36
8,youngstown state university,ysu,5,2015-06-21 - 2015-06-27,34
8,youngstown state university,ysu,5,2015-06-28 - 2015-07-04,36
8,youngstown state university,ysu,5,2015-07-05 - 2015-07-11,38
8,youngstown state university,ysu,5,2015-07-12 - 2015-07-18,34
8,youngstown state university,ysu,5,2015-07-19 - 2015-07-25,34
8,youngstown state university,ysu,5,2015-07-26 - 2015-08-01,44
8,youngstown state university,ysu,5,2015-08-02 - 2015-08-08,52
8,youngstown state university,ysu,5,2015-08-09 - 2015-08-15,60
8,youngstown state university,ysu,5,2015-08-16 - 2015-08-22,82
8,youngstown state university,ysu,5,2015-08-23 - 2015-08-29,75
8,youngstown state university,ysu,5,2015-08-30 - 2015-09-05,100
8,youngstown state university,ysu,5,2015-09-06 - 2015-09-12,84
8,youngstown state university,ysu,5,2015-09-13 - 2015-09-19,79
8,youngstown state university,ysu,5,2015-09-20 - 2015-09-26,64
8,youngstown state university,ysu,5,2015-09-27 - 2015-10-03,66
8,youngstown state university,ysu,5,2015-10-04 - 2015-10-10,68
8,youngstown state university,ysu,5,2015-10-11 - 2015-10-17,76
8,youngstown state university,ysu,5,2015-10-18 - 2015-10-24,66
8,youngstown state university,ysu,5,2015-10-25 - 2015-10-31,58
8,youngstown state university,ysu,5,2015-11-01 - 2015-11-07,64
8,youngstown state university,ysu,5,2015-11-08 - 2015-11-14,74
8,youngstown state university,ysu,5,2015-11-15 - 2015-11-21,71
8,youngstown state university,ysu,5,2015-11-22 - 2015-11-28,91
8,youngstown state university,ysu,5,2015-11-29 - 2015-12-05,59
8,youngstown state university,ysu,5,2015-12-06 - 2015-12-12,52
8,youngstown state university,ysu,5,2015-12-13 - 2015-12-19,41
8,youngstown state university,ysu,5,2015-12-20 - 2015-12-26,27
8,youngstown state university,ysu,5,2015-12-27 - 2016-01-02,37
8,youngstown state university,ysu,5,2016-01-03 - 2016-01-09,53
8,youngstown state university,ysu,5,2016-01-10 - 2016-01-16,71
8,youngstown state university,ysu,5,2016-01-17 - 2016-01-23,59
8,youngstown state university,ysu,5,2016-01-24 - 2016-01-30,63
8,youngstown state university,ysu,5,2016-01-31 - 2016-02-06,55
8,youngstown state university,ysu,5,2016-02-07 - 2016-02-13,57
8,youngstown state university,ysu,5,2016-02-14 - 2016-02-20,55
8,youngstown state university,ysu,5,2016-02-21 - 2016-02-27,57
8,youngstown state university,ysu,5,2016-02-28 - 2016-03-05,52
8,youngstown state university,ysu,5,2016-03-06 - 2016-03-12,31
8,youngstown state university,ysu,5,2016-03-13 - 2016-03-19,50
8,youngstown state university,ysu,5,2016-03-20 - 2016-03-26,58
9,youngstown state university,youngstown,6,2013-03-31 - 2013-04-06,65
9,youngstown state university,youngstown,6,2013-04-07 - 2013-04-13,66
9,youngstown state university,youngstown,6,2013-04-14 - 2013-04-20,64
9,youngstown state university,youngstown,6,2013-04-21 - 2013-04-27,65
9,youngstown state university,youngstown,6,2013-04-28 - 2013-05-04,64
9,youngstown state university,youngstown,6,2013-05-05 - 2013-05-11,65
9,youngstown state university,youngstown,6,2013-05-12 - 2013-05-18,64
9,youngstown state university,youngstown,6,2013-05-19 - 2013-05-25,65
9,youngstown state university,youngstown,6,2013-05-26 - 2013-06-01,67
9,youngstown state university,youngstown,6,2013-06-02 - 2013-06-08,69
9,youngstown state university,youngstown,6,2013-06-09 - 2013-06-15,67
9,youngstown state university,youngstown,6,2013-06-16 - 2013-06-22,70
9,youngstown state university,youngstown,6,2013-06-23 - 2013-06-29,70
9,youngstown state university,youngstown,6,2013-06-30 - 2013-07-06,73
9,youngstown state university,youngstown,6,2013-07-07 - 2013-07-13,70
9,youngstown state university,youngstown,6,2013-07-14 - 2013-07-20,70
9,youngstown state university,youngstown,6,2013-07-21 - 2013-07-27,71
9,youngstown state university,youngstown,6,2013-07-28 - 2013-08-03,70
9,youngstown state university,youngstown,6,2013-08-04 - 2013-08-10,69
9,youngstown state university,youngstown,6,2013-08-11 - 2013-08-17,69
9,youngstown state university,youngstown,6,2013-08-18 - 2013-08-24,71
9,youngstown state university,youngstown,6,2013-08-25 - 2013-08-31,69
9,youngstown state university,youngstown,6,2013-09-01 - 2013-09-07,67
9,youngstown state university,youngstown,6,2013-09-08 - 2013-09-14,78
9,youngstown state university,youngstown,6,2013-09-15 - 2013-09-21,68
9,youngstown state university,youngstown,6,2013-09-22 - 2013-09-28,66
9,youngstown state university,youngstown,6,2013-09-29 - 2013-10-05,66
9,youngstown state university,youngstown,6,2013-10-06 - 2013-10-12,67
9,youngstown state university,youngstown,6,2013-10-13 - 2013-10-19,69
9,youngstown state university,youngstown,6,2013-10-20 - 2013-10-26,66
9,youngstown state university,youngstown,6,2013-10-27 - 2013-11-02,69
9,youngstown state university,youngstown,6,2013-11-03 - 2013-11-09,69
9,youngstown state university,youngstown,6,2013-11-10 - 2013-11-16,73
9,youngstown state university,youngstown,6,2013-11-17 - 2013-11-23,68
9,youngstown state university,youngstown,6,2013-11-24 - 2013-11-30,63
9,youngstown state university,youngstown,6,2013-12-01 - 2013-12-07,64
9,youngstown state university,youngstown,6,2013-12-08 - 2013-12-14,78
9,youngstown state university,youngstown,6,2013-12-15 - 2013-12-21,100
9,youngstown state university,youngstown,6,2013-12-22 - 2013-12-28,69
9,youngstown state university,youngstown,6,2013-12-29 - 2014-01-04,73
9,youngstown state university,youngstown,6,2014-01-05 - 2014-01-11,75
9,youngstown state university,youngstown,6,2014-01-12 - 2014-01-18,72
9,youngstown state university,youngstown,6,2014-01-19 - 2014-01-25,72
9,youngstown state university,youngstown,6,2014-01-26 - 2014-02-01,74
9,youngstown state university,youngstown,6,2014-02-02 - 2014-02-08,75
9,youngstown state university,youngstown,6,2014-02-09 - 2014-02-15,72
9,youngstown state university,youngstown,6,2014-02-16 - 2014-02-22,74
9,youngstown state university,youngstown,6,2014-02-23 - 2014-03-01,75
9,youngstown state university,youngstown,6,2014-03-02 - 2014-03-08,71
9,youngstown state university,youngstown,6,2014-03-09 - 2014-03-15,72
9,youngstown state university,youngstown,6,2014-03-16 - 2014-03-22,69
